playlist_name,playlist_id,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id,music_duration,music_key,music_acousticness,music_danceability,music_energy,music_instrumentalness,music_liveness,music_loudness,music_mode,music_speechness,music_valence,music_tempo,artist_genres
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Hey Jude - Remastered 2015,0aym2LBJBk9DAYuHHutrIl,False,74,1 (Remastered),7vEJAtP3KgKSpOHVgwm3Eh,https://i.scdn.co/image/ab67616d0000b273582d56ce20fe0146ffa0e5cf,2000-11-13,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,425653,10,0.0112,0.386,0.607,1.38e-05,0.088,-7.7,1,0.0261,0.532,147.207,"british invasion, classic rock, merseybeat, psychedelic rock, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Here Comes The Sun - Remastered 2009,6dGnYIeXmHdcikdzNNDMm2,False,86,Abbey Road (Remastered),0ETFjACtuP2ADo6LFhL6HN,https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25,1969-09-26,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,185733,9,0.0339,0.557,0.54,0.00248,0.179,-10.484,1,0.0347,0.394,129.171,"british invasion, classic rock, merseybeat, psychedelic rock, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Something - Remastered 2009,0pNeVovbiZHkulpGeOx1Gj,False,77,Abbey Road (Remastered),0ETFjACtuP2ADo6LFhL6HN,https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25,1969-09-26,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,182293,0,0.198,0.396,0.338,2.62e-06,0.138,-10.872,1,0.0304,0.377,133.522,"british invasion, classic rock, merseybeat, psychedelic rock, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Don't Let Me Down - Remastered 2009,3evG0BIqEFMMP7lVJh1cSf,False,70,The Beatles 1967 - 1970 (Remastered),1cTeNkeINtXiaMLlashAKs,https://i.scdn.co/image/ab67616d0000b2736e3d3c964df32136fb1cd594,1973-04-02,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,215733,4,0.568,0.593,0.289,0.000829,0.0928,-11.049,1,0.0259,0.733,77.119,"british invasion, classic rock, merseybeat, psychedelic rock, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Let It Be - Remastered 2009,7iN1s7xHE4ifF5povM6A48,False,81,Let It Be (Remastered),0jTGHV5xqHPvEcwL8f6YU5,https://i.scdn.co/image/ab67616d0000b27384243a01af3c77b56fe01ab1,1970-05-08,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,243027,0,0.631,0.443,0.403,0.0,0.111,-8.339,1,0.0322,0.41,143.462,"british invasion, classic rock, merseybeat, psychedelic rock, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,A Cera,5w50Ywn17sXpDFDhe0Sxtw,False,67,Todo Mundo Doido,4pEuPhTv4VEqYGidrsmIYc,https://i.scdn.co/image/ab67616d0000b27368ac9a4f7f5e32697a72d1ff,2000-07-03,O Surto,6SXLkJrpyA2cxh2B1Xq3b7,227373,2,0.0638,0.59,0.78,0.0,0.069,-2.858,0,0.0502,0.483,133.254,"brazilian reggae, brazilian rock, rock gaucho"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Wish You Were Here,6mFkJmJqdDVQ1REhVfGgd1,False,79,Wish You Were Here,0bCAjiUamIFqKJsekOYuRw,https://i.scdn.co/image/ab67616d0000b2731a84d71391df7469c5ab8539,1975-09-12,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,334744,7,0.735,0.481,0.262,0.0114,0.832,-15.73,1,0.0414,0.375,122.861,"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Hurt,28cnXtME493VX9NOw9cIUh,False,76,American IV: The Man Comes Around,2BlL4Gv2DLPu8p58Wcmlm9,https://i.scdn.co/image/ab67616d0000b2736f4f62da3d811b6501a69ffa,2002-01-01,Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,216533,9,0.649,0.534,0.392,0.000227,0.0948,-7.636,0,0.0267,0.163,90.379,"arkansas country, outlaw country, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Endless Sacrifice,4QOxk0ogcJHgS5BqbU1SIK,False,48,Train of Thought,1yAbzShRcY4muLKsX8UWxj,https://i.scdn.co/image/ab67616d0000b2738824ff57d5ffe2ca803c8a57,2003-11-10,Dream Theater,2aaLAng2L2aWD2FClzwiep,683307,2,2.5e-05,0.319,0.935,0.11,0.187,-5.365,0,0.114,0.284,96.833,"hard rock, metal, progressive metal"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,As I Am,6hz6lrQtLcxOOjflnYjF9o,True,56,Train of Thought,1yAbzShRcY4muLKsX8UWxj,https://i.scdn.co/image/ab67616d0000b2738824ff57d5ffe2ca803c8a57,2003-11-10,Dream Theater,2aaLAng2L2aWD2FClzwiep,467827,7,1.09e-05,0.514,0.95,0.0135,0.19,-4.657,1,0.0725,0.149,130.027,"hard rock, metal, progressive metal"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Tears Don't Fall,5pKCDm2fw4k6D6C5Rk646C,True,68,The Poison,58TQcPpRD9XcXhUDWF5P27,https://i.scdn.co/image/ab67616d0000b27354113df5ab7a69df8a44c37e,2005,Bullet For My Valentine,7iWiAD5LLKyiox2grgfmUT,348387,7,0.000705,0.214,0.931,3.09e-06,0.0797,-3.347,0,0.143,0.233,162.115,"alternative metal, melodic metalcore, nu metal, post-grunge, uk metalcore, welsh metal"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Knockin' On Heaven's Door,6HSXNV0b4M4cLJ7ljgVVeh,False,78,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture),2Pj2kZM5XpyIeyFBTAVulL,https://i.scdn.co/image/ab67616d0000b2736c86683d20c72e3874c11c6d,1973-07-13,Bob Dylan,74ASZWbe4lXaubB36ztrGX,149880,7,0.251,0.513,0.396,0.177,0.11,-13.061,1,0.0299,0.229,140.208,"classic rock, country rock, folk, folk rock, rock, roots rock, singer-songwriter"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Layla - Acoustic Live,0zxj7dVhYZq5ACyaDx5XIo,False,73,Unplugged (Live),6zxsfP7TdXLAS9QEGNN0Uy,https://i.scdn.co/image/ab67616d0000b2734e36eb543ce3731ac913845c,1992-08-25,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,289027,2,0.318,0.559,0.524,0.00094,0.933,-11.64,0,0.0462,0.652,93.85,"album rock, blues rock, classic rock, electric blues, mellow gold, rock, singer-songwriter, soft rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Hey Joe,0NWPxcsf5vdjdiFUI8NgkP,False,72,Are You Experienced,7rSZXXHHvIhF4yUFdaOCy9,https://i.scdn.co/image/ab67616d0000b273c9adfbd773852e286faed040,1967-05-12,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,210160,9,0.00603,0.346,0.768,0.38,0.0244,-5.695,1,0.0377,0.532,169.492,"acid rock, album rock, alternative rock, classic rock, hard rock, proto-metal, psychedelic rock, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Dystopia,0KiRc3f3OI9C7s0S1QjQNO,False,58,Dystopia,4sP7CAPrmdBD1ojBBrPxiV,https://i.scdn.co/image/ab67616d0000b273db38819ff1e73809f8be6107,2016-01-22,Megadeth,1Yox196W7bzVNZI7RBaPnf,299107,10,6.96e-05,0.273,0.988,0.0115,0.0891,-2.934,0,0.471,0.156,110.051,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Aerials,4e9eGQYsOiBcftrWXwsVco,False,81,Toxicity,6jWde94ln40epKIQCd8XUh,https://i.scdn.co/image/ab67616d0000b27330d45198d0c9e8841f9a9578,2001-09-04,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,235053,0,0.000915,0.364,0.922,0.0346,0.0697,-4.217,0,0.0567,0.227,79.342,"alternative metal, nu metal, rap metal, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Innervision,0Xmbtw7NhNiDnL4BWy5wDh,False,67,Steal This Album!,6lA1sGw7eCv27bcpd5E0wT,https://i.scdn.co/image/ab67616d0000b2737cf4c0d42c5b62c9deebdcd8,2002-11-26,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,153773,5,0.000201,0.445,0.953,0.0244,0.357,-2.267,0,0.099,0.233,120.013,"alternative metal, nu metal, rap metal, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Drive,7nnWIPM5hwE3DaUBkvOIpy,False,79,Make Yourself,2i6nd4FV6y7K9fln6eelmR,https://i.scdn.co/image/ab67616d0000b27374fad40214d982351347e46e,1999-10-26,Incubus,3YcBF2ttyueytpXtEzn1Za,232453,4,0.0562,0.645,0.792,0.0121,0.119,-7.34,0,0.036,0.666,90.565,"alternative metal, alternative rock, funk metal, funk rock, nu metal, post-grunge, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Would? (2022 Remaster),5sFDReWLrZHLFZFjHsjUTS,False,77,Dirt (2022 Remaster),58NXIEYqmq5dQHg9nV9duM,https://i.scdn.co/image/ab67616d0000b2731cd131e5e9ad887ad8c1ecb7,1992-09-29,Alice In Chains,64tNsm6TnZe2zpcMVMOoHL,206773,6,0.000327,0.305,0.833,2.36e-05,0.091,-7.981,1,0.0398,0.586,100.675,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",2yBAPa9HZj3P2szSaaj4k1,False,57,Unplugged,5PdgIAHzwDvTZRjIGSQGtN,https://i.scdn.co/image/ab67616d0000b273f2b6bebda774909d71e0f796,1996-07-29,Alice In Chains,64tNsm6TnZe2zpcMVMOoHL,346027,6,0.0883,0.554,0.515,2.7e-05,0.883,-8.534,1,0.024,0.432,95.125,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Fine Again,4eTIe5eqds88bA9ua6p5p6,False,70,Disclaimer,5u0UdiircjbveLg8cs39iw,https://i.scdn.co/image/ab67616d0000b2731085abdeea4d93b7c1d39554,2002-01-01,Seether,6B5c4sch27tWHAGdarpPaW,243640,6,0.00049,0.442,0.855,0.0137,0.273,-2.985,0,0.0288,0.363,175.543,"alternative metal, nu metal, post-grunge, south african rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Scar Tissue,1G391cbiT3v3Cywg8T7DM1,False,86,Californication (Deluxe Edition),2Y9IRtehByVkegoD7TcLfi,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595,1999-06-08,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,215907,0,0.0779,0.595,0.717,0.00274,0.108,-4.803,1,0.0295,0.547,88.969,"alternative rock, funk metal, funk rock, permanent wave, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Sultans Of Swing,37Tmv4NnfQeb0ZgUC4fOJj,False,84,Dire Straits,2rCS6Xwx32V27pvgFzLzlT,https://i.scdn.co/image/ab67616d0000b2739dfee5404d5e0763998c958e,1978-10-07,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,348624,5,0.0614,0.733,0.794,0.0367,0.33,-10.023,1,0.0307,0.931,148.174,"album rock, classic rock, mellow gold, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Outro lugar,0VuyAK8iEZkQxHfmBV6MMm,False,62,Detonautas (Nova Versão),2Xa25OvfD52APxPX8QP9mJ,https://i.scdn.co/image/ab67616d0000b2731b9e4b10c8b3cd46c0b2c544,2003-01-27,Detonautas Roque Clube,5AlUDdksfPP7l4Qm22MJA9,228400,11,0.0037,0.637,0.848,2.59e-05,0.123,-5.968,0,0.0398,0.522,112.993,"brazilian rock, pop rock brasileiro, rock alternativo brasileiro"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Use Somebody,5VGlqQANWDKJFl0MBG3sg2,False,80,Only By The Night,5CZR6ljD0x9fTiS4mh9wMp,https://i.scdn.co/image/ab67616d0000b2732519d01c0cca06f134eeadd8,2008-09-23,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,230760,0,0.00552,0.276,0.715,0.000417,0.201,-5.356,1,0.0432,0.173,137.028,"modern rock, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,One,3G69vJMWsX6ZohTykad2AU,False,79,Achtung Baby (Deluxe Edition),0ta5VdkJcpdVnNrn7g4cZe,https://i.scdn.co/image/ab67616d0000b27337cd18af5725b9cad0a5ab53,1991-11-18,U2,51Blml2LZPmy7TTiAg47vQ,276187,0,0.245,0.392,0.534,0.00104,0.155,-8.793,1,0.0369,0.325,181.305,"irish rock, permanent wave, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Dust in the Wind,6zeE5tKyr8Nu882DQhhSQI,False,81,Point Of Know Return (Expanded Edition),6oU298pdPTCQnMx1PYwyUA,https://i.scdn.co/image/ab67616d0000b27359f0f56a7cd13526b5b4204c,1977,Kansas,2hl0xAkS2AIRAu23TVMBG1,206267,7,0.367,0.475,0.322,0.00056,0.11,-10.687,1,0.0283,0.387,93.503,"album rock, classic rock, hard rock, heartland rock, mellow gold, progressive rock, rock, soft rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Blurry,0FLBNqc5oAiTt4J2e3fe3y,False,68,Come Clean,4oWz3E9jTrBe9sVkiX2sJ5,https://i.scdn.co/image/ab67616d0000b27353cf4c30b11cf78c7bf6b793,2001-08-28,Puddle Of Mudd,3dXaa6jwM7B52GZpaJEIr5,303920,3,0.00691,0.432,0.936,0.0,0.14,-4.537,0,0.0562,0.499,157.469,"alternative metal, nu metal, post-grunge"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,As It Was,4Dvkj6JhhA12EX05fT7y2e,False,95,Harry's House,5r36AJ6VOJtp00oxSkBZ5h,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,2022-05-20,Harry Styles,6KImCVD70vtIoJWnq6nGn3,167303,6,0.342,0.52,0.731,0.00101,0.311,-5.338,0,0.0557,0.662,173.93,pop
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Give It Away (Metal Version),3tQ7xndVpg9KdiYFrhVvSS,False,24,"Leo Metal, Vol. 23",2aPiZZAixcVfO7NdceWSGK,https://i.scdn.co/image/ab67616d0000b27336f8872a3a7b5f7f7fe6ce65,2019-04-08,Leo,5KWOCu1saEHAhPiLKlOLIy,207216,4,0.011,0.589,0.967,3.17e-05,0.0372,-4.192,0,0.1,0.38,95.034,"comic metal, metal cover"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Hotel California - 2013 Remaster,40riOy7x9W7GXjyGp4pjAv,False,86,Hotel California (2013 Remaster),2widuo17g5CEC66IbzveRu,https://i.scdn.co/image/ab67616d0000b2734637341b9f507521afa9a778,1976-12-08,Eagles,0ECwFtbIWEVNwjlrfc6xoL,391376,2,0.00574,0.579,0.508,0.000494,0.0575,-9.484,1,0.027,0.609,147.125,"album rock, classic rock, heartland rock, mellow gold, rock, soft rock, yacht rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Plush,3jJZVeExYzVYiV6Y9Fl3DX,False,71,Core,7k1YOwYf369EX0aHeXApWp,https://i.scdn.co/image/ab67616d0000b273147e0a8a7c795a4eb7c511db,1992-09-29,Stone Temple Pilots,2UazAtjfzqBF0Nho2awK4z,310347,7,0.0021,0.423,0.954,0.0,0.177,-3.157,0,0.047,0.5,144.553,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Come As You Are - Live,3sYWyVGfPuit80szWXhrRA,False,66,MTV Unplugged In New York,1To7kv722A8SpZF789MZy7,https://i.scdn.co/image/ab67616d0000b27336c5417732e53e23cb219246,1994-11-01,Nirvana,6olE6TJLqED3rqDCT0FyPh,253907,5,0.554,0.683,0.766,0.00346,0.0815,-8.733,0,0.041,0.568,119.19,"grunge, permanent wave, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Fell On Black Days,1wlKw9NAWVWpx7OIAyg9EA,False,71,Superunknown (Deluxe Edition),29sTacnS0qA9xri6YS8xLA,https://i.scdn.co/image/ab67616d0000b273ae6d8e36136353d550b2587d,1994-03-09,Soundgarden,5xUf6j4upBrXZPg6AI4MRK,283027,4,0.00152,0.574,0.739,0.000328,0.141,-5.745,0,0.0271,0.514,101.069,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Redemption Song,26PwuMotZqcczKLHi4Htz3,False,73,Uprising,321q9p7PELvzcFAWxml7VX,https://i.scdn.co/image/ab67616d0000b2731c40418d1c37d727e8e91b04,1980,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,233560,7,0.608,0.671,0.256,0.0,0.0737,-10.743,1,0.0387,0.694,115.871,"reggae, roots reggae"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,When You Were Young,70wYA8oYHoMzhRRkARoMhU,False,80,Sam's Town,4o3RJndRhHxkieQzQGhmbw,https://i.scdn.co/image/ab67616d0000b2734f87f14089217e3f70a5f39e,2006-09-27,The Killers,0C0XlULifJtAgn6ZNCW2eu,220427,11,0.000152,0.467,0.988,0.0484,0.28,-3.313,1,0.112,0.321,130.433,"alternative rock, dance rock, modern rock, permanent wave, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Animal I Have Become,56sk7jBpZV0CD31G9hEU3b,False,77,One-X,4ZDwEvXIKxWdwhAQK8ndBU,https://i.scdn.co/image/ab67616d0000b2739dcf31d6b5eb82fa24de783a,2006-06-25,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,231400,8,0.000684,0.553,0.853,0.0,0.126,-3.668,1,0.0339,0.506,122.023,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Never Too Late,3HE50TVRquwXe9yv2HFoNL,False,72,One-X,4ZDwEvXIKxWdwhAQK8ndBU,https://i.scdn.co/image/ab67616d0000b2739dcf31d6b5eb82fa24de783a,2006-06-25,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,209333,2,0.00838,0.433,0.778,0.0,0.163,-4.68,0,0.0371,0.217,149.864,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,The Diary of Jane - Single Version,0faXHILILebCGnJBPU6KJJ,False,77,Phobia (Clean Version),2usyeZYdUHKlNHKDKgAYSo,https://i.scdn.co/image/ab67616d0000b2735aa75a47afe2804e280bd149,2006-01-01,Breaking Benjamin,5BtHciL0e0zOP7prIHn3pP,200547,10,7.13e-05,0.392,0.964,0.0387,0.106,-4.441,0,0.0644,0.269,167.024,"alternative metal, nu metal, post-grunge"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Mulher de fases,624ra5mDiibqvFYDK4yhmo,False,71,So No Forevis,2KPL3UpVUBQxgVOCX91xEE,https://i.scdn.co/image/ab67616d0000b273e654530c95824550c7c9eac1,1999,Raimundos,3CfJckVRuukdJSvK3r89yJ,213333,7,0.0122,0.502,0.967,8.22e-06,0.342,-4.14,1,0.0801,0.466,131.939,"brazilian punk, brazilian punk rock, brazilian reggae, brazilian rock, hard rock brasileiro, rock brasiliense, rock nacional brasileiro"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Wild Horses - Acoustic Version,6iMqdc7qFspNW9Y5wnQP8d,False,51,Sticky Fingers (Deluxe),5t59EkgjG0CEwuiCCQRkOj,https://i.scdn.co/image/ab67616d0000b273141291a09001a2b9dd958259,1971-04-23,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,347493,7,0.561,0.385,0.393,0.00138,0.101,-7.874,1,0.0258,0.178,147.665,"album rock, british invasion, classic rock, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Suspicious Minds,1H5IfYyIIAlgDX8zguUzns,False,75,From Elvis in Memphis,3ekkFrfotMsEAKc5g71GHk,https://i.scdn.co/image/ab67616d0000b273fdc0aa7765f3197ac9179ec7,1969-06-17,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,261280,7,0.0422,0.487,0.382,4.74e-06,0.411,-10.889,1,0.0309,0.714,116.557,"rock-and-roll, rockabilly"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Psychosocial,3RAFcUBrCNaboRXoP3S5t1,False,79,All Hope Is Gone (10th Anniversary),2ISXjEm0D4chvU2IDNvUqk,https://i.scdn.co/image/ab67616d0000b273e7fbc0883149094912559f2c,2008-08-20,Slipknot,05fG473iIaoy82BF1aGhL8,284120,2,0.00269,0.568,0.981,0.00275,0.0243,-3.889,1,0.0887,0.307,135.146,"alternative metal, nu metal, rap metal, rock"
wrapped 2022,52adOLpTHfmyc1mrc1TUZ3,Seven Nation Army,3dPQuX8Gs42Y7b454ybpMR,False,88,Elephant,6D9urpsOWWKtYvF6PaorGE,https://i.scdn.co/image/ab67616d0000b273a69f71a8794e2d867a52f98f,2003-04-01,The White Stripes,4F84IBURUo98rz4r61KF70,232107,4,0.0039,0.743,0.446,0.118,0.337,-7.807,0,0.0683,0.278,123.596,"alternative rock, blues rock, detroit rock, garage rock, modern blues rock, permanent wave, punk blues, rock"
