playlist_name,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id,music_duration,music_key,music_acousticness,music_danceability,music_energy,music_instrumentalness,music_liveness,music_loudness,music_mode,music_speechness,music_valence,music_tempo,artist_genres
wrapped 2020,Suicide Messiah,1XVfv2X8TiH720qJ3WT0h5,False,39,Mafia,0899wdvPa1nNtDHj0ZNYus,https://i.scdn.co/image/ab67616d0000b2737ad80f7d94ad87f521ad5514,2005,Black Label Society,0zfT626RwO6zN3RDYeRit5,347278,10,0.000196,0.347,0.837,2.93e-05,0.0712,-5.568,1,0.0794,0.196,153.452,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2020,Funeral Bell,1liSJuUBSJ7x5k0pYl48gM,False,53,The Blessed Hellride,07NVNWZgTSOeA3wwVm5JVz,https://i.scdn.co/image/ab67616d0000b2731429a70413b105a69f61206f,2003-04-22,Black Label Society,0zfT626RwO6zN3RDYeRit5,281027,10,0.00117,0.571,0.93,0.000236,0.224,-5.387,0,0.0478,0.525,113.033,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2020,"Dance, Dance",0a7BloCiNzLDD9qSQHh5m7,False,80,From Under The Cork Tree,5nkUSlIhtoJZMOUlB0sNCp,https://i.scdn.co/image/ab67616d0000b27371565eda831124be86c603d5,2005-05-03,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,180267,11,0.00523,0.622,0.961,0.0,0.0854,-3.198,0,0.154,0.449,114.452,"emo, modern rock, pop, rock"
wrapped 2020,The Kids Aren't Alright,4EchqUKQ3qAQuRNKmeIpnf,False,84,Americana,2RNTBrSO8U8XjjEj9RVvZ5,https://i.scdn.co/image/ab67616d0000b273cbd2ee7dff77bfb2b5f0af52,1998-11-16,The Offspring,5LfGQac0EIXyAN8aUwmNAQ,180160,1,0.00704,0.523,0.943,3.81e-05,0.0579,-4.203,1,0.0337,0.766,99.607,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk"
wrapped 2020,Sad But True,1PhLYngBKbeDtdmDzCg3Pb,False,74,Metallica,2Kh43m04B1UkVcpcRa1Zug,https://i.scdn.co/image/ab67616d0000b273cf84c5b276431b473e924802,1991-08-12,Metallica,2ye2Wgw4gimLv2eAKyk1NB,323933,7,0.000819,0.633,0.846,0.00139,0.0762,-6.347,1,0.0337,0.448,89.23,"hard rock, metal, old school thrash, rock, thrash metal"
wrapped 2020,Enter Sandman,5sICkBXVmaCQk5aISGR3x1,False,83,Metallica,2Kh43m04B1UkVcpcRa1Zug,https://i.scdn.co/image/ab67616d0000b273cf84c5b276431b473e924802,1991-08-12,Metallica,2ye2Wgw4gimLv2eAKyk1NB,331267,6,0.00213,0.577,0.828,0.0114,0.0581,-8.691,0,0.0298,0.604,123.257,"hard rock, metal, old school thrash, rock, thrash metal"
wrapped 2020,Master Of Puppets,2MuWTIM3b0YEAskbeeFE1i,False,80,Master Of Puppets (Remastered),2Lq2qX3hYhiuPckC8Flj21,https://i.scdn.co/image/ab67616d0000b273668e3aca3167e6e569a9aa20,1986-03-03,Metallica,2ye2Wgw4gimLv2eAKyk1NB,515387,4,0.000647,0.543,0.836,0.431,0.153,-9.11,0,0.0353,0.56,105.173,"hard rock, metal, old school thrash, rock, thrash metal"
wrapped 2020,Wherever I May Roam,22GbAGb80ZZNgm2yrBMnpR,False,68,Metallica,2Kh43m04B1UkVcpcRa1Zug,https://i.scdn.co/image/ab67616d0000b273cf84c5b276431b473e924802,1991-08-12,Metallica,2ye2Wgw4gimLv2eAKyk1NB,403867,9,0.000362,0.55,0.824,0.00115,0.0865,-7.848,0,0.0347,0.332,131.387,"hard rock, metal, old school thrash, rock, thrash metal"
wrapped 2020,For Whom The Bell Tolls - Remastered,2dXsILW8gzkosqleHAvl0v,False,76,Ride The Lightning (Remastered),05DePtm7oQMdL3Uzw2Jmsc,https://i.scdn.co/image/ab67616d0000b2739ad3e9959f48d513886b8933,1984-07-26,Metallica,2ye2Wgw4gimLv2eAKyk1NB,309973,0,0.00563,0.518,0.858,0.00349,0.0598,-6.147,1,0.0672,0.249,117.897,"hard rock, metal, old school thrash, rock, thrash metal"
wrapped 2020,Nothing Else Matters,0nLiqZ6A27jJri2VCalIUs,False,83,Metallica,2Kh43m04B1UkVcpcRa1Zug,https://i.scdn.co/image/ab67616d0000b273cf84c5b276431b473e924802,1991-08-12,Metallica,2ye2Wgw4gimLv2eAKyk1NB,388267,4,0.0458,0.553,0.362,6.01e-06,0.075,-11.218,0,0.0263,0.158,142.352,"hard rock, metal, old school thrash, rock, thrash metal"
wrapped 2020,Psychosocial,2MvIMgtWyK88OiPi0J8Dg3,False,66,All Hope Is Gone,0hFWapnP7orzXCMwNU5DuA,https://i.scdn.co/image/ab67616d0000b273457163bec7e8e4decf8c6375,2008-08-22,Slipknot,05fG473iIaoy82BF1aGhL8,283400,2,0.00252,0.576,0.989,0.0032,0.0243,-1.909,1,0.112,0.352,135.093,"alternative metal, nu metal, rap metal, rock"
wrapped 2020,Before I Forget,6wqJeItl3Vc3az4ZicSQAB,False,79,Vol. 3: The Subliminal Verses,4ZDBQSIDIZRUBOG2OHcN3T,https://i.scdn.co/image/ab67616d0000b2736b3463e7160d333ada4b175a,2004,Slipknot,05fG473iIaoy82BF1aGhL8,278600,6,0.0177,0.291,0.974,5.44e-06,0.886,-2.997,0,0.171,0.348,134.724,"alternative metal, nu metal, rap metal, rock"
wrapped 2020,Duality,61mWefnWQOLf90gepjOCb3,False,82,Vol. 3: The Subliminal Verses,4ZDBQSIDIZRUBOG2OHcN3T,https://i.scdn.co/image/ab67616d0000b2736b3463e7160d333ada4b175a,2004,Slipknot,05fG473iIaoy82BF1aGhL8,252613,4,0.000237,0.354,0.982,0.000294,0.204,-3.026,0,0.168,0.194,143.772,"alternative metal, nu metal, rap metal, rock"
wrapped 2020,Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,False,87,Blood Sugar Sex Magik (Deluxe Edition),30Perjew8HyGkdSmqguYyg,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70,1991-09-24,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,264307,4,0.0576,0.559,0.345,0.000105,0.141,-13.496,1,0.0459,0.458,84.581,"alternative rock, funk metal, funk rock, permanent wave, rock"
wrapped 2020,Dani California,10Nmj3JCNoMeBQ87uw5j8k,False,82,Stadium Arcadium,7xl50xr9NDkd3i2kBbzsNZ,https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517,2006-05-09,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,282160,0,0.0193,0.556,0.913,8.59e-06,0.346,-2.36,1,0.0437,0.73,96.184,"alternative rock, funk metal, funk rock, permanent wave, rock"
wrapped 2020,Can't Stop,3ZOEytgrvLwQaqXreDs2Jx,False,87,By the Way (Deluxe Edition),6deiaArbeoqp1xPEGdEKp1,https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4,2002-07-09,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,269000,9,0.0179,0.618,0.938,0.0,0.167,-3.442,1,0.0456,0.875,91.455,"alternative rock, funk metal, funk rock, permanent wave, rock"
wrapped 2020,Californication,48UPSzbZjgc449aqz8bxox,False,86,Californication (Deluxe Edition),2Y9IRtehByVkegoD7TcLfi,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595,1999-06-08,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,329733,9,0.0021,0.592,0.767,0.00165,0.127,-2.788,0,0.027,0.328,96.483,"alternative rock, funk metal, funk rock, permanent wave, rock"
wrapped 2020,Snow (Hey Oh),2aibwv5hGXSgw7Yru8IYTO,False,83,Stadium Arcadium,7xl50xr9NDkd3i2kBbzsNZ,https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517,2006-05-09,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,334667,11,0.116,0.427,0.9,1.75e-05,0.119,-3.674,1,0.0499,0.599,104.655,"alternative rock, funk metal, funk rock, permanent wave, rock"
wrapped 2020,Déjà Vu,5Gbeo74EGXQmObATXwPjzd,False,49,Anacrônico,589UgNCDMopQpf8m86njik,https://i.scdn.co/image/ab67616d0000b2731b6e4b2882ad10f4ce8a42d1,2005-08-08,Pitty,2dmQ0vMD3THLMcz7DsvfaT,258067,7,0.0123,0.297,0.749,0.0,0.133,-5.726,1,0.0328,0.325,91.823,"brazilian rock, hard rock brasileiro, pop rock brasileiro, rock baiano"
wrapped 2020,Memórias,0yfrIZmkRV80l28gDcz8nU,False,43,Anacrônico,589UgNCDMopQpf8m86njik,https://i.scdn.co/image/ab67616d0000b2731b6e4b2882ad10f4ce8a42d1,2005-08-08,Pitty,2dmQ0vMD3THLMcz7DsvfaT,214547,8,0.00109,0.366,0.944,0.0,0.1,-5.274,1,0.131,0.337,175.586,"brazilian rock, hard rock brasileiro, pop rock brasileiro, rock baiano"
wrapped 2020,Absolute Zero,14EORgkbXqIx5K4Haucmnb,True,69,"House of Gold & Bones, Part 1",2nCHgPLLyIgxFKUBYuMKPn,https://i.scdn.co/image/ab67616d0000b2738328645e58684d8770a8475f,2012-10-17,Stone Sour,49qiE8dj4JuNdpYGRPdKbF,229840,1,0.000108,0.552,0.988,0.309,0.846,-2.555,0,0.0787,0.619,139.941,"alternative metal, nu metal, post-grunge"
wrapped 2020,Friday Knights,5q1GX0K6rmbFXmLxxumexg,False,30,Hydrograd,4PERSgw7TXqpEZlIVN6zHr,https://i.scdn.co/image/ab67616d0000b27349ca1daa7d94fbbd6ddbba87,2017-06-30,Stone Sour,49qiE8dj4JuNdpYGRPdKbF,317267,8,0.0009,0.374,0.891,0.000125,0.116,-4.704,1,0.0534,0.278,136.472,"alternative metal, nu metal, post-grunge"
wrapped 2020,Through Glass,5NeIONQWJ25uPylJBJiO4c,False,73,Come What(ever) May [10th Anniversary Edition],0dZB8UHYsM7jKmm7ByzAVq,https://i.scdn.co/image/ab67616d0000b273b424aeb510016daa1bc0251c,2006,Stone Sour,49qiE8dj4JuNdpYGRPdKbF,282947,3,0.0417,0.545,0.753,0.0,0.389,-4.618,0,0.036,0.434,105.754,"alternative metal, nu metal, post-grunge"
wrapped 2020,Someday,4PkJ7c9y1CwpuVOiJODnCZ,False,75,The Long Road,4fygErqiNgFUic5hU42Z3E,https://i.scdn.co/image/ab67616d0000b27315a5f571e2e14b2c182bd0a3,2003-09-23,Nickelback,6deZN1bslXzeGvOLaLMOIF,207467,11,0.000616,0.455,0.858,0.000247,0.226,-5.659,0,0.0391,0.597,163.118,"alternative metal, canadian rock, post-grunge"
